order_id,item_id,product_id,quantity,list_price,discount,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,first_name,last_name,phone,email,street,city,state,zip_code,store_name,phone_store,email_store,street_store,city_store,state_store,zip_code_store,first_name_staff,last_name_staff,email_staff,phone_staff,active,store_id_staff,manager_id,prod_cost
1555,3,126,1,469.99,0.1,1,1,2018-04-18,2018-04-18,NULL,2,7,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,428.7119673747
1555,4,128,2,1899,0.05,1,1,2018-04-18,2018-04-18,NULL,2,7,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1732.21563447
1555,5,174,1,3199.99,0.2,1,1,2018-04-18,2018-04-18,NULL,2,7,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2115.1623500969995
1556,1,49,2,3499.99,0.2,4,2,2018-04-18,2018-04-18,NULL,2,6,Daryl,Spence,NULL,daryl.spence@aol.com,988 Pearl Lane ,Uniondale,NY,11553,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,2313.4594400969995
1556,2,82,1,659.99,0.07,4,2,2018-04-18,2018-04-18,NULL,2,6,Daryl,Spence,NULL,daryl.spence@aol.com,988 Pearl Lane ,Uniondale,NY,11553,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,462.483174573
1556,3,265,1,289.99,0.1,4,2,2018-04-18,2018-04-18,NULL,2,6,Daryl,Spence,NULL,daryl.spence@aol.com,988 Pearl Lane ,Uniondale,NY,11553,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,248.151808746
1556,4,119,2,469.99,0.05,4,2,2018-04-18,2018-04-18,NULL,2,6,Daryl,Spence,NULL,daryl.spence@aol.com,988 Pearl Lane ,Uniondale,NY,11553,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,310.65883109699996
1556,5,235,2,899.99,0.1,4,2,2018-04-18,2018-04-18,NULL,2,6,Daryl,Spence,NULL,daryl.spence@aol.com,988 Pearl Lane ,Uniondale,NY,11553,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,630.661422573
1557,1,163,2,1349,0.07,121,2,2018-04-19,2018-04-19,NULL,1,3,Lucy,Woods,NULL,lucy.woods@gmail.com,8437 West Rockaway St. ,Palos Verdes Peninsula,CA,90274,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,1230.52074297
1558,1,46,2,1409.99,0.07,63,1,2018-04-19,2018-04-19,NULL,2,6,Tenisha,Lyons,NULL,tenisha.lyons@aol.com,78 E. Rock Creek Street ,Amityville,NY,11701,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,914.937012039
1558,2,123,1,999.99,0.07,63,1,2018-04-19,2018-04-19,NULL,2,6,Tenisha,Lyons,NULL,tenisha.lyons@aol.com,78 E. Rock Creek Street ,Amityville,NY,11701,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,660.9836900969999
1558,3,4,1,2899.99,0.05,63,1,2018-04-19,2018-04-19,NULL,2,6,Tenisha,Lyons,NULL,tenisha.lyons@aol.com,78 E. Rock Creek Street ,Amityville,NY,11701,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1916.8652600969997
1558,4,55,1,2699.99,0.2,63,1,2018-04-19,2018-04-19,NULL,2,6,Tenisha,Lyons,NULL,tenisha.lyons@aol.com,78 E. Rock Creek Street ,Amityville,NY,11701,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1784.6672000969997
1558,5,253,1,2599.99,0.07,63,1,2018-04-19,2018-04-19,NULL,2,6,Tenisha,Lyons,NULL,tenisha.lyons@aol.com,78 E. Rock Creek Street ,Amityville,NY,11701,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1821.9240125729998
1559,1,101,2,339.99,0.07,42,2,2018-04-20,2018-04-20,NULL,2,6,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,238.245510573
1559,2,18,1,449,0.1,42,2,2018-04-20,2018-04-20,NULL,2,6,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,388.6066264
1559,3,54,2,3199.99,0.1,42,2,2018-04-20,2018-04-20,NULL,2,6,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,2115.1623500969995
1559,4,221,1,319.99,0.1,42,2,2018-04-20,2018-04-20,NULL,2,6,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,224.23065657299998
1560,1,118,2,999.99,0.2,57,1,2018-04-20,2018-04-20,NULL,2,7,Pamala,Henry,NULL,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,660.9836900969999
1560,2,41,1,1469.99,0.2,57,1,2018-04-20,2018-04-20,NULL,2,7,Pamala,Henry,NULL,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,953.870778039
1561,1,181,2,2199.99,0.07,65,2,2018-04-20,2018-04-20,NULL,2,7,Kanesha,Vega,NULL,kanesha.vega@gmail.com,771 E. Oxford Drive ,Rome,NY,13440,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1454.1720500969998
1561,2,297,2,279.99,0.05,65,2,2018-04-20,2018-04-20,NULL,2,7,Kanesha,Vega,NULL,kanesha.vega@gmail.com,771 E. Oxford Drive ,Rome,NY,13440,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,196.20094857299998
1562,1,54,1,3199.99,0.2,88,1,2018-04-20,2018-04-20,NULL,2,7,Titus,Bullock,NULL,titus.bullock@gmail.com,29 Oxford Avenue ,Hollis,NY,11423,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2115.1623500969995
1562,2,66,1,250.99,0.2,88,1,2018-04-20,2018-04-20,NULL,2,7,Titus,Bullock,NULL,titus.bullock@gmail.com,29 Oxford Avenue ,Hollis,NY,11423,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,147.78017620900002
1562,3,115,2,3199.99,0.07,88,1,2018-04-20,2018-04-20,NULL,2,7,Titus,Bullock,NULL,titus.bullock@gmail.com,29 Oxford Avenue ,Hollis,NY,11423,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2115.1623500969995
1563,1,188,1,3499.99,0.07,77,2,2018-04-20,2018-04-20,NULL,3,9,Keri,Bridges,NULL,keri.bridges@gmail.com,8504 Brickell Ave. ,Richardson,TX,75080,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3,7,2313.4594400969995
1564,1,309,1,899.99,0.07,46,1,2018-04-21,2018-04-21,NULL,1,3,Monika,Berg,NULL,monika.berg@gmail.com,369 Vernon Dr. ,Encino,CA,91316,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,630.661422573
1564,2,14,1,269.99,0.1,46,1,2018-04-21,2018-04-21,NULL,1,3,Monika,Berg,NULL,monika.berg@gmail.com,369 Vernon Dr. ,Encino,CA,91316,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,189.193521573
1565,1,37,1,379.99,0.07,60,2,2018-04-21,2018-04-21,NULL,1,2,Neil,Mccall,NULL,neil.mccall@gmail.com,7476 Oakland Dr. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,246.574029039
1565,2,92,1,209.99,0.1,60,2,2018-04-21,2018-04-21,NULL,1,2,Neil,Mccall,NULL,neil.mccall@gmail.com,7476 Oakland Dr. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,136.261692039
1565,3,261,1,899.99,0.1,60,2,2018-04-21,2018-04-21,NULL,1,2,Neil,Mccall,NULL,neil.mccall@gmail.com,7476 Oakland Dr. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,630.661422573
1565,4,95,1,299.99,0.07,60,2,2018-04-21,2018-04-21,NULL,1,2,Neil,Mccall,NULL,neil.mccall@gmail.com,7476 Oakland Dr. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,210.215802573
1565,5,226,2,679.99,0.2,60,2,2018-04-21,2018-04-21,NULL,1,2,Neil,Mccall,NULL,neil.mccall@gmail.com,7476 Oakland Dr. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,476.49802857299994
1566,1,179,1,919.99,0.05,72,1,2018-04-21,2018-04-21,NULL,1,3,Petronila,Norris,NULL,petronila.norris@aol.com,72 South Marshall Lane ,South El Monte,CA,91733,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,608.1044660969999
1566,2,61,2,4999.99,0.05,72,1,2018-04-21,2018-04-21,NULL,1,3,Petronila,Norris,NULL,petronila.norris@aol.com,72 South Marshall Lane ,South El Monte,CA,91733,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,3304.9448900969996
1567,1,279,1,319.99,0.2,89,2,2018-04-21,2018-04-21,NULL,1,2,Arvilla,Osborn,NULL,arvilla.osborn@gmail.com,60 Acacia Lane ,Upland,CA,91784,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,211.51028609699998
1568,1,146,1,4999.99,0.2,192,2,2018-04-21,2018-04-21,NULL,1,3,Bong,Hebert,NULL,bong.hebert@gmail.com,545 Brook St. ,Torrance,CA,90505,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,3304.9448900969996
1568,2,105,1,533.99,0.07,192,2,2018-04-21,2018-04-21,NULL,1,3,Bong,Hebert,NULL,bong.hebert@gmail.com,545 Brook St. ,Torrance,CA,90505,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,314.40749150900007
1568,3,301,1,899.99,0.1,192,2,2018-04-21,2018-04-21,NULL,1,3,Bong,Hebert,NULL,bong.hebert@gmail.com,545 Brook St. ,Torrance,CA,90505,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,630.661422573
1569,1,252,1,2999.99,0.1,29,2,2018-04-22,2018-04-22,NULL,2,7,Syreeta,Hendricks,NULL,syreeta.hendricks@msn.com,193 Spruce Road ,Mahopac,NY,10541,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2102.2210925729996
1570,1,155,1,11999.99,0.07,54,2,2018-04-22,2018-04-22,NULL,2,7,Fran,Yang,NULL,fran.yang@hotmail.com,440 Pearl St. ,Utica,NY,13501,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,7931.876990096999
1571,1,312,2,699.99,0.1,80,1,2018-04-22,2018-04-22,NULL,2,7,Sarai,Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,490.51288257299996
1571,2,212,1,559.99,0.07,80,1,2018-04-22,2018-04-22,NULL,2,7,Sarai,Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,392.408904573
1571,3,20,2,599.99,0.2,80,1,2018-04-22,2018-04-22,NULL,2,7,Sarai,Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,420.43861257299994
1572,1,216,2,899.99,0.05,14,1,2018-04-22,2018-04-22,NULL,3,9,Garry,Espinoza,NULL,garry.espinoza@hotmail.com,7858 Rockaway Court ,Forney,TX,75126,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3,7,630.661422573
1572,2,198,1,2999.99,0.2,14,1,2018-04-22,2018-04-22,NULL,3,9,Garry,Espinoza,NULL,garry.espinoza@hotmail.com,7858 Rockaway Court ,Forney,TX,75126,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3,7,2102.2210925729996
1572,3,115,1,3199.99,0.05,14,1,2018-04-22,2018-04-22,NULL,3,9,Garry,Espinoza,NULL,garry.espinoza@hotmail.com,7858 Rockaway Court ,Forney,TX,75126,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3,7,2115.1623500969995
1572,4,304,2,679.99,0.2,14,1,2018-04-22,2018-04-22,NULL,3,9,Garry,Espinoza,NULL,garry.espinoza@hotmail.com,7858 Rockaway Court ,Forney,TX,75126,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3,7,476.49802857299994
1573,1,9,1,2999.99,0.05,24,2,2018-04-23,2018-04-23,NULL,1,2,Corene,Wall,NULL,corene.wall@msn.com,9601 Ocean Rd. ,Atwater,CA,95301,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,1982.9642900969995
1573,2,129,1,919.99,0.07,24,2,2018-04-23,2018-04-23,NULL,1,2,Corene,Wall,NULL,corene.wall@msn.com,9601 Ocean Rd. ,Atwater,CA,95301,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,608.1044660969999
1573,3,15,2,529.99,0.1,24,2,2018-04-23,2018-04-23,NULL,1,2,Corene,Wall,NULL,corene.wall@msn.com,9601 Ocean Rd. ,Atwater,CA,95301,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,371.38662357299995
1573,4,216,2,899.99,0.07,24,2,2018-04-23,2018-04-23,NULL,1,2,Corene,Wall,NULL,corene.wall@msn.com,9601 Ocean Rd. ,Atwater,CA,95301,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,630.661422573
1573,5,263,2,89.99,0.1,24,2,2018-04-23,2018-04-23,NULL,1,2,Corene,Wall,NULL,corene.wall@msn.com,9601 Ocean Rd. ,Atwater,CA,95301,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,77.006728746
1574,1,127,1,469.99,0.1,124,1,2018-04-23,2018-04-23,NULL,1,2,Jeni,Booker,NULL,jeni.booker@gmail.com,546 Railroad Dr. ,South El Monte,CA,91733,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya,Copeland,mireya.copeland@bikes.shop,(831) 555-5555,1,1,1,428.7119673747
1575,1,44,1,539.99,0.07,224,2,2018-04-23,2018-04-23,NULL,1,3,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,350.397405039
1575,2,207,2,3999.99,0.1,224,2,2018-04-23,2018-04-23,NULL,1,3,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,2643.9545900969997
1575,3,213,1,269.99,0.07,224,2,2018-04-23,2018-04-23,NULL,1,3,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,189.193521573
1575,4,126,2,469.99,0.05,224,2,2018-04-23,2018-04-23,NULL,1,3,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,428.7119673747
1575,5,92,2,209.99,0.2,224,2,2018-04-23,2018-04-23,NULL,1,3,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,136.261692039
1576,1,69,1,416.99,0.05,12,2,2018-04-23,2018-04-23,NULL,2,7,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,245.51916680900004
1576,2,293,1,319.99,0.05,12,2,2018-04-23,2018-04-23,NULL,2,7,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,224.23065657299998
1576,3,202,2,3499.99,0.05,12,2,2018-04-23,2018-04-23,NULL,2,7,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2313.4594400969995
1577,1,298,2,279.99,0.05,48,1,2018-04-23,2018-04-23,NULL,2,7,Cesar,Jackson,NULL,cesar.jackson@gmail.com,8068 N. Griffin Ave. ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,196.20094857299998
1577,2,111,2,470.99,0.1,48,1,2018-04-23,2018-04-23,NULL,2,7,Cesar,Jackson,NULL,cesar.jackson@gmail.com,8068 N. Griffin Ave. ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,277.313778209
1577,3,300,2,799.99,0.2,48,1,2018-04-23,2018-04-23,NULL,2,7,Cesar,Jackson,NULL,cesar.jackson@gmail.com,8068 N. Griffin Ave. ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,560.5871525729999
1577,4,131,2,2599,0.07,48,1,2018-04-23,2018-04-23,NULL,2,7,Cesar,Jackson,NULL,cesar.jackson@gmail.com,8068 N. Griffin Ave. ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1718.0172299
1577,5,282,2,279.99,0.05,48,1,2018-04-23,2018-04-23,NULL,2,7,Cesar,Jackson,NULL,cesar.jackson@gmail.com,8068 N. Griffin Ave. ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,196.20094857299998
1578,1,204,2,3599.99,0.07,93,2,2018-04-23,2018-04-23,NULL,2,7,Corrina,Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,95 Briarwood Lane ,Troy,NY,12180,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2379.5584700969994
1578,2,310,1,899.99,0.05,93,2,2018-04-23,2018-04-23,NULL,2,7,Corrina,Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,95 Briarwood Lane ,Troy,NY,12180,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,630.661422573
1578,3,241,2,749.99,0.2,93,2,2018-04-23,2018-04-23,NULL,2,7,Corrina,Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,95 Briarwood Lane ,Troy,NY,12180,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,525.550017573
